price;rating;rating_BD;rating_D-5;rating_DEC-100;rating_DEC-5;rating_FM;rating_GH;rating_GP;rating_GR;rating_IWC;rating_JH;rating_JR;rating_JS;rating_LM;rating_LV-100;rating_LV-3;rating_QUA-100;rating_QUA-20;rating_RP;rating_RVF;rating_RWS;rating_ST;rating_TA;rating_VIN;rating_Vivino;rating_W&S;rating_WE;rating_WS;region_1;region_2;region_3;title;volume
740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;"Geografico, ""Le Mire"" Rosso, Toscana IGT, 2018";0.75
740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Абруццо;Монтепульчано д'Абруццо;"""Fontegaia"" Montepulciano D'Abruzzo DOC, 2018";0.75
740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сицилия;;"""Fontegaia"" Nero D'Avola IGT, 2018";0.75
740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;Кахетия;Цинандали;"Besini, ""Tsinandali"", 2018";0.75
740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Долина Маипо;Vina Maipo, Carmenere/Cabernet Sauvignon, 2016;0.75
741;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Аргентина;Сан-Хуан;Валле де Тулум;Las Moras, Cabernet Sauvignon, San Juan, 2017;0.75
742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;"""Monteguelfo"" I Merli, Toscana IGT, 2016";0.75
743;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Испания;Эстремадура;;"""Coloma"" Cuvee Joven";0.75
744;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Македония;;;Stobi, Riesling;0.75
744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;Кахетия;Мукузани;Eniseli Bagrationi, Mukuzani;0.75
746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;Sartori, Pinot Grigio, Delle Venezie IGT;0.75
747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Вальдепеньяс;;"""Castillo Santa Barbara"" Reserva, Valdepenas DO";0.75
750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Долина Мауле;"Vina Carta Vieja, ""Aves del Sur"" Cabernet Sauvignon, Central Valley";0.75
750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"Baron Philippe de Rothschild, ""Mapu"" Merlot";0.75
751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Португалия;Лиссабон;;"Casa Santos Lima, ""Quinta das Amoras"" Tinto semi-dry, 2017";0.75
752;8.0;;;;;;;;;;;;;;;;;;;;;;;;3;;;;Аргентина;Мендоса;;"""Vistaflor"" Malbec-Sangiovese, 2018";0.75
752;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Франция;;;"Bouchard Aine & Fils, ""Grand Conseiller"" Chardonnay, 2018";0.75
752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;Корбьер;Domaine du Moulas, Corbieres AOP, 2017;0.75
753;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Франция;Лангедок-Руссийон;;Abbotts & Delaunay, Cabernet Sauvignon, Pays d'Oc IGP;0.75
754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Апулия;Пулья;"""Patrizio"" Primitivo, Puglia IGT, 2018";0.75
754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Валенсия;;"Gran Castillo, ""Family Selection"" Sauvignon Blanc, Valencia DOP";0.75
756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;Chateau La Garenne, Bordeaux AOC;0.75
759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Сарагоса;Кариньена;"""San Valero"" Reserva, Carinena DO";0.75
759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;Domaine la Grange, Merlot IGP;0.75
759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;Domaine la Grange, Sauvignon Blanc IGP;0.75
760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;Кахетия;Алазанская долина;"""Метехи"" Алазанская Долина красное";0.75
761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Эмилия-Романья;Рубиконе;"""Tavernello"" Sangiovese, Rubicone IGT";0.75
761;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;;Kumala, Cabernet Sauvignon-Shiraz;0.75
762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Свартланд;;"""The Saviour"", 2016";0.75
762;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Италия;Венето;Венеция;Torresella, Pinot Grigio Rose, Venezia DOC;0.75
764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;Мендоса;;"""Santa Lusita"" Cabernet Sauvignon";0.75
765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"""Henri de Montignac"" Blanc Moelleux, Bordeaux AOC";0.75
765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;Кахетия;Напареули;"""Шуми"" Напареули";0.75
766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Прибрежный регион;;"False Bay, ""Windswept"" Sauvignon Blanc";0.75
767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"J.Bouchon, ""Convento Viejo"" Sauvignon Blanc";0.75
768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;Южная Австралия;Аделаида Хиллз;"The Lindsay Collection, ""Litttle Balcony"" Chardonnay";0.75
776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Кольчагуа;"J.Bouchon, ""Convento Viejo"" Cabernet Sauvignon";0.75
777;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;;"Corte Lombardina, ""Fratelli Levis"" Piemonte DOC Chardonnay";0.75
778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бургундия;;"Barton & Guestier, ""Bistro"" Sauvignon Blanc IGP";0.75
779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"Laurent Miquel, ""Vendanges Nocturnes"" Syrah-Grenache, Pays d'Oc IGP";0.75
782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"Bodegas y Vinedos de Aguirre, ""Reina Ana"" Chardonnay, Central Valley DO, 2016";0.75
785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;Кото дю Лангедок;"Tutti Frutti, ""Arrogant Frog"" Rouge, 2018";0.75
785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Россия;Краснодарский край;;"""Ликурия"" Мерло, 2017";0.75
785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;Castelsina, Toscana Bianco IGT, 2017;0.75
786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Кампания;;"Colli Irpini, ""Montesole"" Aglianico, Campania IGT, 2015, 375 мл";375
788;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Италия;Сицилия;;"Settesoli, ""Arpeggio"" Rose, Terre Siciliane IGP";0.75
789;7.4;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Македония;;;Stobi, Vranec;0.75
789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Македония;;;Stobi, Rkaсiteli;0.75
790;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;;;"""Waltzing Matilda"" Cabernet Sauvignon, 2016";0.75
790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"""Gato Negro"" Cabernet Sauvignon, 2018";0.75
790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"""Gato Negro"" Pinot Noir, 2018";0.75
790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;;"""Culemborg"" Cape White, 2018";0.75
790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;;"""Culemborg"" Sweet Red, 2019";0.75
792;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Грузия;Кахетия;Мукузани;"""Тамариани"" Мукузани";0.75
792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Бардолино;Farina, Bardolino DOC, 2017;0.75
794;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Бардолино;Lenotti, Bardolino DOC Classico;0.75
796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"Vinadeis, ""La Passerelle"" Chardonnay, Pays d'Oc IGP";0.75
796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Россия;;;Бюрнье, Розе;0.75
796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;;;San Telmo, Cabernet Sauvignon;0.75
797;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Италия;Абруццо;Монтепульчано д'Абруццо;Botter, Montepulciano d'Abruzzo DOC;0.75
798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Фриули-Венеция-Джулия;Фриули Грав;"""Borgo Tesis"" Pinot Grigio, Grave del Friuli DOC, 375 мл";375
802;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Грузия;Кахетия;Ахашени;"""Тамариани"" Ахашени";0.75
805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;;;"""Bienbebido"" Come Vaca y Bebe Vino";0.75
805;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Франция;;;"Boutinot, ""The Long Little Dog"" Rouge, 2017";0.75
806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Риоха;;"""Monte Clavijo"" Viura, Rioja DOC";0.75
808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Долина Мауле;"""I Love Vino"" Cabernet Sauvignon Gran Reserva, Maule Valley DO";0.75
809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Кастилья и Леон;Руэда;"""1605"" Verdejo, Rueda DO";0.75
809;;;;;;;;;;;;;;;;;;;;;;;;;3.1;;;;Аргентина;Мендоса;Лухан де Куйо;"Norton, ""Vistaflor"" Blanco, 2018";0.75
809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"7 Peches, ""Avarice"" Tempranillo";0.75
810;8.0;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Испания;Арагон;Калатаюд;"""Intruso"" Garnacha, Calatayud DO";0.75
810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Кьянти;"""Palazzo Nobile"" Chianti DOCG Riserva, 2016";0.75
815;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"J.Bouchon, ""Convento Viejo"" Сhardonnay";0.75
817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Апулия;Саленто;"Cantine Due Palme, ""San Marco"" Bianco, Salento IGT, 2018";0.75
818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Апулия;Пулья;Poggio Le Volpi, Chardonnay, Puglia IGP;0.75
820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Умбрия;Орвието;"""Vipra"" Rosa, Umbria IGT, 2018";0.75
821;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;;;Испания;Сарагоса;Кариньена;"""San Valero"" Blanco, Carinena DO, 1.5 л";1.5
821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Португалия;Винью Верде;;"""Terras de Felgueiras"" Arinto, Vinho Verde DOC";0.75
821;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;;;Италия;Тоскана;Кьянти;Botter, Chianti DOCG;0.75
822;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Португалия;Лиссабон;;"Casa Santos Lima, ""Corvos de Lisboa"" Tinto, 2017";0.75
827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;;;"""Метехи"" Саперави";0.75
832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;Кахетия;Алазанская долина;"Kakhuri Gvinis Marani, ""Winemaker's Reserve"" Alazani Valley White";0.75
836;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;;;Чили;Центральная Долина;;Undurraga, Cabernet Sauvignon, Central Valley, 2018;0.75
840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Риоха;;"""Dos Caprichos"" Joven, Rioja DOC, 2017";0.75
840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;;;"""Camden Park"" Cabernet Sauvignon, 2017";0.75
840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Вальдепеньяс;;"""Casa Albali"" Gran Seleccion, Valdepenas DO, 2016";0.75
842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Абруццо;Монтепульчано д'Абруццо;"Vinispa, ""Portobello"" Montepulciano d'Abruzzo DOC";0.75
842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Соаве;"Vinispa, ""Portobello"" Soave DOC";0.75
842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Трентино-Альто Адидже;;"Casata Monfort, ""Terre del Fohn"" Bianco, Trentino DOC, 2016";0.75
845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Португалия;;;"""Estreia"" Tinto, Vinho Verde DOC, 2018";0.75
851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Сент-Эмилион;"""Souverain"", Bordeaux AOC, 2015";0.75
853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;Стелленбош;"""De Koopman"" Sauvignon Blanc";0.75
854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Кьянти;"Castellani, ""Cacciata"" Chianti DOCG, 2017";0.75
858;8.5;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Австралия;Южная Австралия;;"McGuigan, ""Black Label"" Cabernet Sauvignon, 2012";0.75
860;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Франция;Лангедок-Руссийон;;"Les Forts du Moulin, ""Terres de Gres"", Languedoc AOC, 2015";0.75
860;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;;;Италия;Трентино-Альто Адидже;;Mezzacorona, Chardonnay, Trentino DOC, 2018;0.75
861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;;"Santa Rita, ""120"" Reserva Especial Carmenere";0.75
861;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;;;Чили;Центральная Долина;;"Santa Rita, ""120"" Reserva Especial Sauvignon Blanc, 2018";0.75
864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Португалия;Дору;;"""Cais da Ribeira"" Branco, Douro DOC";0.75
866;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Франция;;;"""Maison de la Villette"" Cabernet Sauvignon";0.75
867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;"Colli Vicentini, ""Carlo V"" Il Rosso dell'Imperatore, Veneto IGT";0.75
867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Арагон;Кампо-де-Борха;"Bodegas Aragonesas, ""Don Ramon"", Campo de Borja DO, 2018";0.75
867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;Minini, Cabernet, Veneto IGT, 2018;0.75
867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;Minini, Merlot, Veneto IGT, 2018;0.75
868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"""Marquis de Granval"", Bordeaux AOC, 2016";0.75
868;;;;;;;;;;;;;;;;;;;;;;;;;2.9;;;;Испания;Риоха;;"Bodegas El Cidacos, ""Sansegre"" Crianza, Rioja DOC, 2013";0.75
870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Умбрия;Маршиано;"Sasso dei Lupi, ""Regio"", Rosso Umbria IGP, 2016";0.75
870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Бордо Сюпериёр;Chateau Tour la Verite, Bordeaux AOC, 2014;0.75
873;;;;;;;;;;;;;;;;;;;;;;;;;4.3;;;;Италия;Венето;Бардолино;"Piantaferro, ""Intrigo"" Bardolino Chiaretto DOC, 2017";0.75
874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сицилия;;"""Vinuva"" Grillo, Sicilia DOC, 2017";0.75
874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;Южная Австралия;;"Cranswick, ""Lakefield"" Chardonnay, 2016";0.75
874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;Ornella Molon, Refosco, Veneto IGT;0.75
882;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Испания;Риоха;;"""Solar de Carrion"" Crianza, Rioja DOC";0.75
882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Кольчагуа;"""Terra Vega"" Gran Reserva Malbec";0.75
885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;Мюскаде Севр э Мен;"""La Mariniere"" Muscadet Sevre et Maine AOC Sur Lie, 2018";0.75
885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Кольчагуа;"Luis Felipe Edwards, ""Gran Reserva"" Cabernet Sauvignon";0.75
885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Кольчагуа;"Luis Felipe Edwards, ""Gran Reserva"" Pinot Noir";0.75
885;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Регион Аконкагуа;Долина Лейда;"Luis Felipe Edwards, ""Gran Reserva"" Sauvignon Blanc";0.75
885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Кольчагуа;"Luis Felipe Edwards, ""Gran Reserva"" Shiraz";0.75
885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Кастилья и Леон;Руэда;"Pagos del Rey, ""Analivia"" Verdejo, Rueda DO";0.75
885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;Cheval Quancard, Bordeaux AOC, 2017;0.75
886;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Испания;Кастилья и Леон;;"""Sal de Fiesta"" La Mona";0.75
888;7.0;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Испания;Риоха;;"Vina Bujanda, ""Madurado"", Rioja DOC";0.75
890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Роны;;"""Fonvene"" Reserve Blanc, Ardeche IGP";0.75
890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Роны;;"""Fonvene"" Reserve Rouge, Ardeche IGP";0.75
890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;Стелленбош;Nederburg, 1791 Chardonnay, 2018;0.75
890;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;Чили;Долина Качапоаль;;"Chateau Los Boldos, ""Tradition Reserve"" Cabernet Sauvignon, 2018";0.75
891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Асти;"""Villa Cassina"" Barbera d'Asti DOCG, 2016";0.75
893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Рибера-дель-Дуэро;;"Torremilanos, ""Montecastrillo"" Rosado";0.75
893;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Россия;Краснодарский край;;"Юбилейная, ""Резерв"" Белое, 2015";0.75
899;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Испания;Риоха;;"""Baron Ladron de Guevara"" Blanco, Rioja DOC";0.75
900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;Мендоса;Лухан де Куйо;"Renacer, ""Punto Final"" Malbec Rose, 2019";0.75
901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сицилия;;"Feudi del Pisciotto, ""Baglio del Sole"" Inzolia, Sicilia IGT, 2018";0.75
901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;Южная Австралия;;"""Cambridge Crossing"" Riesling, 2018";0.75
901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;Южная Австралия;;"""Cambridge Crossing"" Shiraz, 2018";0.75
901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;Bartenura, Rosso Toscano IGT;0.75
901;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;Франция;Прованс;;"Sainte Beatrice, ""Cuvee des Princes"" Rouge, 2017";0.75
903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Грузия;Кахетия;Ахашени;"Shumi, ""Georgica"" Akhasheni";0.75
903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Венеция;"Pirovano, ""Collezione Beatrice"" Pinot Grigio Blush delle Venezie DOC";0.75
903;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;Pirovano, Pinot Grigio, Veneto IGT;0.75
904;;;;;;;;;;;;;;;;;;;;;;;;;3.1;;;;Италия;Сицилия;;"""Marchese Montefusco"" Insolia, Sicilia IGT, 2017";0.75
904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сицилия;;Tenute di Maria, Inzolia, Terre Siciliane IGT, 2014;0.75
904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сицилия;;Tenute Di Maria, Merlot, Sicilia IGP, 2016;0.75
905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;Мендоса;;"""El Molino"" Malbec Reserve";0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Испания;Арагон;Калатаюд;"""Baltasar Gracian"" Garnacha & Viura, Calatayud DO, 2017";0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"""Rural par Nature"" Blanc, Pays d'Oc IGP, 2018";0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"""Rural par Nature"" Rose, Pays d'Oc IGP, 2018";0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Юго-запад Франции;Гасконь;"""Hornhead"" Sauvignon Blanc, Cotes de Gascogne IGP, 2018";0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Фриули;;Cantina Produttori Cormons, Pinot Grigio, Friuli DOC, 2018;0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;Chateau Gobert, Bordeaux AOC, 2016;0.75
907;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;;;Франция;Бордо;Сент-Эмилион;Chateau Luciere, Bordeaux AOC, 2014;0.75
910;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Крым;;;"Инкерман, ""Эритаж"" Эльвиадо Инкерман";0.75
912;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Чили;Центральная Долина;Рапель;Cono Sur, Carmenere, Rapel Valley DO, 2018;0.75
913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Армения;;;"Gevorkian Winery, ""Ariats"" White";0.75
914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Бордо Сюпериёр;"""Chateau Savariaud"", Bordeaux AOC, 2012";0.75
921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Кольчагуа;"Viu Manent ""Estate Collection"" Reserva Malbec Rose, 2019";0.75
921;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Чили;Центральная Долина;Кольчагуа;"Viu Manent, ""Estate Collection"" Reserva Merlot, 2018";0.75
921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;Южная Австралия;;"Cranswick, ""Copperstone Creek"" Shiraz, 2018";0.75
924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Торо;;"""Villachica"" Joven, Toro DO, 2017";0.75
926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Риоха;;"Bodegas Ramon Bilbao, ""Monte Llano"" White, Rioja, 2018";0.75
926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Коньяк;;Фавро, Пино де Шарант Блан, 350 мл;350
927;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;;;Франция;Лангедок-Руссийон;;Georges Duboeuf, Cabernet Sauvignon, Vin de Pays d'Oc, 2015;0.75
927;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Франция;Бордо;Бордо Сюпериёр;Chateau De Morinat, Bordeaux AOC, 2016;0.75
928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"""Paul Mas"" Syrah, Pays d'Oc IGP, 2017";0.75
934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;Domaines Astruc, Viognier, Pays d'Oc IGP, 2017;0.75
934;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;Domaines Astruc, Cabernet Sauvignon, Pays d'Oc IGP;0.75
934;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;Domaines Astruc, Marsanne, Pays d'Oc IGP, 2018;0.75
936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Соаве;"Sartori, ""Villa Molino"" Soave Classico DOC";0.75
937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"""Chateau Freybernat"", Bordeaux AOC Blanc, 2018";0.75
937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"""Chateau Freybernat"", Bordeaux AOC Rouge";0.75
938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Арагон;Калатаюд;"Las Pizarras Collection, ""Si O Sy"", Calatayud DO";0.75
940;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;;"""Culemborg"" Cabernet Sauvignon, 2013";0.75
940;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"Barton & Guestier, ""Chops & Burgers"" Bordeaux Rouge";0.75
942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Роны;Костьер де Ним;"""Chаteau Roustan"" Rouge, Costieres de Nimes AOP, 2014";0.75
942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Роны;Кот-дю-Рон;"FDL, ""Chevalier Bois Jalere"" Cotes du Rhone AOP Rouge, 2017";0.75
943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Кот де Бордо;"Charles Yung et Fils, ""Chateau Bourdon La Tour"", Cotes de Bordeaux AOC";0.75
947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Германия;Пфальц;;A. Diehl, Weisser Burgunder;0.75
948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Бордо Сюпериёр;"Yvon Mau, ""Yvecourt"" Bordeaux AOC Sauvignon";0.75
948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"""Marquis de Greyssac"" Bordeaux AOC Blanc Moelleux, 2016";0.75
